Namespace,mean,median,max,min,var,Thread,Action
PlanCPUUsage,216.8693542777778,216.8917955,217.57909,216.148579,0.18612255719003656,10,create_file_object
StorageCPUUsage,176.91353288888888,176.4097225,181.804907,171.562452,9.157998527175964,10,create_file_object
CPUUsage,83.3961593611111,83.3907965,83.607609,83.201313,0.015455575164580156,10,create_organization
AuthCPUUsage,83.3961593611111,83.3907965,83.607609,83.201313,0.015455575164580156,10,create_organization
WebsocketCPUUsage,444.7177601111111,444.926044,466.212893,423.648353,188.4648291236756,10,create_organization
WebGatewayCPUUsage,273.99858469444445,274.0953465,276.65474,271.393824,2.893615204206443,10,create_organization
JobCPUUsage,700.7605306944444,701.852289,718.26224,683.010223,107.3911669871635,10,create_organization
UserProfileCPUUsage,299.20344813888886,299.002984,302.502349,296.514612,3.393360778557825,10,create_organization
UserPreferenceCPUUsage,125.5256708888889,125.518541,125.953513,125.080351,0.07514726935901679,10,create_organization
OrganizationCPUUsage,634.371323472222,634.534843,663.256421,607.226,344.0886270195205,10,create_organization
TeamCPUUsage,291.12232805555556,291.481515,292.93732,287.109204,2.859914694389595,10,create_organization
PlanCPUUsage,214.64783,214.595299,215.501149,213.892119,0.2329615378783977,10,create_organization
StorageCPUUsage,170.81471416666668,170.80721499999999,171.214783,170.420876,0.05088236770854484,10,create_organization
CPUUsage,88.25337341666668,88.295897,88.45472,87.897247,0.024078605598249935,50,create_user_profile
AuthCPUUsage,88.25337341666668,88.295897,88.45472,87.897247,0.024078605598249935,50,create_user_profile
WebsocketCPUUsage,1011.2103978055553,1009.554352,1061.059795,963.43259,866.3496547779442,50,create_user_profile
WebGatewayCPUUsage,422.8437525277778,423.25477850000004,434.394842,412.985159,41.64337539861689,50,create_user_profile
JobCPUUsage,1145.6931927222222,1147.361375,1177.696034,1112.440847,392.7909395913512,50,create_user_profile
UserProfileCPUUsage,544.4811056388888,543.9973145,574.686047,510.329794,404.1440076524612,50,create_user_profile
UserPreferenceCPUUsage,134.38576177777776,134.4101575,134.788988,133.97231,0.0672210519005198,50,create_user_profile
OrganizationCPUUsage,1082.8408253611115,1083.95492,1102.510507,1063.18312,137.92800336054617,50,create_user_profile
TeamCPUUsage,341.61984013888895,341.24777,348.418286,335.523651,13.712734467269867,50,create_user_profile
PlanCPUUsage,227.32908011111113,227.319575,227.977396,226.537304,0.17813605914004393,50,create_user_profile
StorageCPUUsage,243.84730061111108,243.8329625,244.161535,243.578998,0.03211545102092992,50,create_user_profile
CPUUsage,89.04017302857142,89.048314,89.254684,88.699251,0.019725627764851882,50,create_file_object
AuthCPUUsage,89.04017302857142,89.048314,89.254684,88.699251,0.019725627764851882,50,create_file_object
WebsocketCPUUsage,1144.4529484000002,1149.359306,1191.080016,1091.213406,1074.2837848383738,50,create_file_object
WebGatewayCPUUsage,445.33740445714284,445.124494,456.520675,435.586369,40.084660003889965,50,create_file_object
JobCPUUsage,1224.3868028857141,1224.754273,1254.049484,1192.04575,318.41359938651436,50,create_file_object
UserProfileCPUUsage,606.6249609714285,606.410513,624.214485,589.471202,113.01220944471903,50,create_file_object
UserPreferenceCPUUsage,135.6550764857143,135.544065,136.336255,135.090213,0.1872501580460772,50,create_file_object
OrganizationCPUUsage,1138.5781438857143,1138.647928,1162.402644,1114.610117,218.43605840590982,50,create_file_object
TeamCPUUsage,358.4156623714286,358.566744,365.150824,351.915859,17.856107103207464,50,create_file_object
PlanCPUUsage,229.0738630285714,229.087246,229.858654,228.392591,0.17391829865391076,50,create_file_object
StorageCPUUsage,256.03809811428573,256.77483,270.373971,244.317027,62.06670529394666,50,create_file_object
CPUUsage,87.51223700000001,87.506181,87.72645,87.07468,0.02280523006514267,50,create_organization
AuthCPUUsage,87.51223700000001,87.506181,87.72645,87.07468,0.02280523006514267,50,create_organization
WebsocketCPUUsage,868.936850138889,869.001487,918.213119,821.630042,746.0157261040084,50,create_organization
WebGatewayCPUUsage,399.0029674444445,398.76474,410.836224,388.164374,49.815811294603535,50,create_organization
JobCPUUsage,1034.783840861111,1036.2864205,1079.638648,991.339019,690.255946277786,50,create_organization
UserProfileCPUUsage,465.7701674444445,466.114634,489.685845,439.517479,234.91330416758245,50,create_organization
UserPreferenceCPUUsage,132.96854833333327,132.917085,133.512556,132.457401,0.11573925992388198,50,create_organization
